Site_no,date_time,Date,Time,Jump,Wink,Swim,Flip,Fin,Gill,Cave,Chase,BeChased,Contact,P_station,P_sea,Tmp,RH,Wd,Pre_amount,Pre_period,SST,Tide_ht
4,2.00805E+13,24/5/2008,8:44:11,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1002.8,1005.1,31.8,70,4.3,0,0,23.8,51
4,2.00805E+13,24/5/2008,8:44:14,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,1002.8,1005.1,31.8,70,4.3,0,0,23.8,51
4,2.00805E+13,24/5/2008,8:44:17,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1002.8,1005.1,31.8,70,4.3,0,0,23.8,51
4,2.00805E+13,24/5/2008,8:44:23,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1002.8,1005.1,31.8,70,4.3,0,0,23.8,51
4,2.00805E+13,24/5/2008,8:44:39,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1002.8,1005.1,31.8,70,4.3,0,0,23.8,51
4,2.00805E+13,24/5/2008,8:44:52,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1002.8,1005.1,31.8,70,4.3,0,0,23.8,51
4,2.00805E+13,24/5/2008,8:44:59,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1002.8,1005.1,31.8,70,4.3,0,0,23.8,51
4,2.00805E+13,24/5/2008,8:45:00,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1002.8,1005.1,31.8,70,4.3,0,0,23.8,64
4,2.00805E+13,24/5/2008,8:45:21,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1002.8,1005.1,31.8,70,4.3,0,0,23.8,64
4,2.00805E+13,24/5/2008,8:45:28,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1002.8,1005.1,31.8,70,4.3,0,0,23.8,64
4,2.00805E+13,24/5/2008,8:45:29,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1002.8,1005.1,31.8,70,4.3,0,0,23.8,64
4,2.00805E+13,24/5/2008,8:45:54,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1002.8,1005.1,31.8,70,4.3,0,0,23.8,64
4,2.00805E+13,24/5/2008,8:47:28,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1002.8,1005.1,31.8,70,4.3,0,0,23.8,64
4,2.00805E+13,24/5/2008,8:47:29,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1002.8,1005.1,31.8,70,4.3,0,0,23.8,64
4,2.00805E+13,24/5/2008,8:47:38,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1002.8,1005.1,31.8,70,4.3,0,0,23.8,64
4,2.00805E+13,24/5/2008,8:47:53,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1002.8,1005.1,31.8,70,4.3,0,0,23.8,64
